scenario_id,total_gen_power,total_gen_reactive,num_gens_at_pmax,num_gens_at_pmin,num_gens_at_limit,num_gens_in_service,total_load_p,total_load_q,total_gen_at_bus,avg_voltage,min_voltage,max_voltage,voltage_std,max_angle_deg,min_angle_deg,angle_spread_deg,power_imbalance,power_imbalance_pct,max_branch_flow,avg_branch_flow,max_line_loading_pct,avg_line_loading_pct
274,2124.706789703541,220.0126597196869,5,9,14,32.0,2102.5032380598054,430.70981653661227,2124.706789703541,1.0042432004090802,0.9803450476003376,1.0297049861602812,0.010572148395310118,55.6350329833204,37.02823511398324,18.606797869337157,22.20355164373541,1.0560531485423488,240.9727498260199,77.7845130138162,57.01165714253417,20.349307469642792
275,2131.3063083941565,247.04177648389992,1,1,2,32.0,2102.5032380598054,430.70981653661227,2131.306308394157,1.0038735455860772,0.976162459949016,1.031040020874168,0.011090666502739533,84.64668780145831,59.61527757300672,25.03141022845159,28.803070334351105,1.3699417823931934,252.4886354067566,89.37104240546992,87.111801569264,22.970197602200326
276,2128.382090620611,221.73138888611263,1,1,2,32.0,2102.5032380598054,430.70981653661227,2128.382090620611,1.0044920581756334,0.9792902590827405,1.0313902884533306,0.010660515945877974,17.92616464673489,-3.6339739563211992,21.56013860305609,25.878852560805626,1.2308591060571534,217.44713724451,82.97759497070147,95.1999427765414,21.95084608211221
277,2131.3063083941565,247.04177648389992,1,1,2,32.0,2102.5032380598054,430.70981653661227,2131.306308394157,1.0038735455860772,0.976162459949016,1.031040020874168,0.011090666502739533,84.64668780145831,59.61527757300672,25.03141022845159,28.803070334351105,1.3699417823931934,252.4886354067566,89.37104240546992,87.111801569264,22.970197602200326
278,2129.308584610313,269.3023252556951,1,1,2,33.0,2102.5032380598054,430.70981653661227,2129.308584610313,1.0031595057839051,0.977598799033846,1.0279767074826411,0.010901282394039126,67.07766338726151,44.348573928519386,22.729089458742123,26.805346550507693,1.2749253397223648,217.06226788485276,87.46890709196622,54.954987826034454,22.104825958217635
279,2131.6791676417183,248.60546578331164,1,1,2,32.0,2102.5032380598054,430.70981653661227,2131.6791676417183,1.003929691884503,0.9783959078436445,1.0301081436139559,0.010891862994153637,20.974002659044373,0.0897933217524951,20.88420933729188,29.175929581912897,1.3876758453336084,232.6321432923582,86.91830509526949,93.83344340707521,22.566580043500235
280,2136.506214593746,295.4653580259403,1,1,2,33.0,2102.5032380598054,430.70981653661227,2136.506214593746,1.0030841914875739,0.9774346910374541,1.0299827316757877,0.010656135788071602,-96.29837694519159,-127.4448056491755,31.146428703983915,34.002976533940455,1.6172615536762966,241.9615215803021,84.05574492348079,85.35060697380838,21.719827354328924
281,2134.0685215071057,300.26870316080044,1,1,2,33.0,2102.5032380598054,430.70981653661227,2134.0685215071057,1.0018034883708269,0.9750183021066338,1.0262221146575188,0.011047140870307918,2.8860959565946587,-24.76772371256004,27.6538196691547,31.565283447300317,1.5013191359661748,253.5256029284688,91.80473089238693,53.432003887070564,23.122819863146173
282,2133.4220095466558,295.05649923360795,1,1,2,33.0,2102.5032380598054,430.70981653661227,2133.4220095466553,1.003092823762686,0.9756499369550048,1.0301001813542834,0.010860774063568652,32.276751843683684,3.203434238864901,29.073317604818783,30.918771486850346,1.4705695062511417,259.0534016798956,92.53642568297474,74.47448810074017,23.201280116266705
283,2132.326318067855,258.366366773125,1,3,4,33.0,2102.5032380598054,430.70981653661227,2132.326318067855,1.0036822339827898,0.9763906904954157,1.0307624110943736,0.011103778629954018,19.366390005243915,-6.888131160140205,26.25452116538412,29.8230800080496,1.4184558419786504,255.12327828640662,87.10765959969292,99.5199660345407,22.81988962466318
284,2123.957549829576,212.7630710488171,13,15,28,32.0,2102.5032380598054,430.70981653661227,2123.9575498295762,1.003785746505177,0.979566077976596,1.0298464552341862,0.01043661884438171,32.37483924096824,13.012197919915337,19.362641321052905,21.454311769770356,1.0204175376000106,228.40659482937826,76.0813245497702,56.60419232124552,19.959883929623405
285,2130.857561316954,250.5040256919598,1,1,2,32.0,2102.5032380598054,430.70981653661227,2130.857561316954,1.0035419206758929,0.9833306246616891,1.029545890073461,0.01009764274380735,-111.92539679658103,-131.70151100326882,19.776114206687794,28.354323257148735,1.3485983157540422,271.3930942434773,89.52911656329044,85.4679558113765,23.247988396245592
286,2162.493331814528,259.22819897912245,1,1,2,33.0,2128.467218154802,429.5265883931615,2162.4933318145277,1.0015462802714825,0.9822205771597401,1.0220357932501531,0.01052079901639732,7.847335085377608,-9.831565906228747,17.678900991606355,34.02611365972598,1.5986205175959294,290.10611441379535,93.110638337442,99.78623182817607,24.440505958419717
287,2154.2422370758277,195.8912629960029,1,1,2,32.0,2128.467218154802,429.5265883931615,2154.242237075828,1.004568298829277,0.9808275824168025,1.0277379245646354,0.010219668889535618,14.459179919687557,-5.014950781717289,19.474130701404846,25.77501892102555,1.2109662155553549,213.338388091492,78.3648011209203,98.21964510582326,21.14615962694111
288,2152.944813181903,203.92953036468595,1,1,2,33.0,2128.467218154802,429.5265883931615,2152.944813181903,1.0042431481152432,0.9799405542916714,1.0286799798578488,0.010331120905927076,6.378226884442682,-13.67643522883455,20.05466211327723,24.47759502710096,1.1500104309015822,224.95423816591176,76.93152496575647,78.59060525047741,20.2705016417562
289,2154.5281943139507,196.4296979589579,1,1,2,32.0,2128.467218154802,429.5265883931615,2154.528194313951,1.0044982372294982,0.9809378701423055,1.0275826950346978,0.010167041271710114,34.78571616561993,15.70015806871993,19.0855580969,26.060976159148595,1.224401105963061,205.69721229873764,79.83876916112891,99.6067197721154,21.4125896804133
290,2154.5281943139507,196.4296979589579,1,1,2,32.0,2128.467218154802,429.5265883931615,2154.528194313951,1.0044982372294982,0.9809378701423055,1.0275826950346978,0.010167041271710114,34.78571616561993,15.70015806871993,19.0855580969,26.060976159148595,1.224401105963061,205.69721229873764,79.83876916112891,99.6067197721154,21.4125896804133
291,2161.3643627638407,268.90116857347346,1,2,3,33.0,2128.467218154802,429.5265883931615,2161.3643627638407,1.0011150479795792,0.9805002266081551,1.0206123574444523,0.010743130539987236,-26.21175661991927,-51.95386785995447,25.7421112400352,32.897144609038605,1.5455791063372635,323.6721473046194,77.30195884295529,99.8550586543811,21.266242564617823
292,2151.1259036720894,200.1515213225551,5,1,6,32.0,2128.467218154802,429.5265883931615,2151.12590367209,1.0047803915718039,0.9799724506638076,1.029396888387612,0.01052844396942651,-6.805614478920347,-25.55498235651538,18.749367877595034,22.658685517287267,1.0645541225168784,227.00933410067927,79.27345210269111,58.88000755690379,20.640257667055465
293,2151.126625743345,204.87605934011924,1,3,4,33.0,2128.467218154802,429.5265883931615,2151.126625743345,1.0049368927141156,0.9808767464616184,1.0302562598191793,0.01036134927720994,-24.12050875637334,-43.397424427081745,19.276915670708405,22.659407588542763,1.0645880469884106,225.92776957274577,80.250317959264,60.538106494664746,20.75819403476335
294,2155.2990411177007,236.87352365287882,1,1,2,33.0,2128.467218154802,429.5265883931615,2155.2990411177007,1.0034211298018285,0.9799093007236206,1.0280105325902724,0.010257303623913428,-121.64175506694005,-141.82358769072812,20.18183262378807,26.831822962898514,1.2606171583962376,232.67327288272978,86.82525013089264,64.7517655446587,22.164123486943904
295,2152.706593037591,223.77747817264247,2,1,3,33.0,2128.467218154802,429.5265883931615,2152.706593037591,1.0017569987255674,0.9779093684765876,1.0218529305565134,0.011146119826669059,37.54564683760134,18.138516243692408,19.40713059390893,24.23937488278898,1.138818332555877,280.0862764183039,77.52099803435983,65.15343860054374,19.905003386467193
296,2149.7177347878232,196.7658334511857,7,1,8,33.0,2128.467218154802,429.5265883931615,2149.7177347878232,1.0050491664597045,0.979766392795874,1.0295142036715572,0.01068457469814648,65.889906430476,48.28721205167244,17.602694378803562,21.250516633021107,0.9983952983519979,226.53333189174117,72.75146720810011,64.64988161516875,19.343222920985806
297,2151.126740596941,200.16670853801094,5,1,6,32.0,2128.467218154802,429.5265883931615,2151.126740596941,1.004779698067666,0.9799721189560316,1.0293962394713103,0.010528395677535761,8.725463067333521,-10.022279471495636,18.747742538829158,22.65952244213895,1.0645934430591233,227.03284960530513,79.24758610122555,58.869707761189126,20.635260662434327
298,2154.5281943139507,196.4296979589579,1,1,2,32.0,2128.467218154802,429.5265883931615,2154.528194313951,1.0044982372294982,0.9809378701423055,1.0275826950346978,0.010167041271710114,34.78571616561993,15.70015806871993,19.0855580969,26.060976159148595,1.224401105963061,205.69721229873764,79.83876916112891,99.6067197721154,21.4125896804133
299,2160.681354182586,246.72435481508288,4,16,20,33.0,2128.467218154802,429.5265883931615,2160.681354182586,1.003346759278904,0.9755036600632304,1.0364476458581635,0.012932218094829123,7.646667590946549,-11.721961532639057,19.368629123585606,32.21413602778375,1.5134898838475246,268.7152796012174,88.56107088796607,99.78212127357793,23.69758374946305
300,2152.706593037591,223.77747817264247,2,1,3,33.0,2128.467218154802,429.5265883931615,2152.706593037591,1.0017569987255674,0.9779093684765876,1.0218529305565134,0.011146119826669059,37.54564683760134,18.138516243692408,19.40713059390893,24.23937488278898,1.138818332555877,280.0862764183039,77.52099803435983,65.15343860054374,19.905003386467193
301,2160.681354182586,246.72435481508288,4,16,20,33.0,2128.467218154802,429.5265883931615,2160.681354182586,1.003346759278904,0.9755036600632304,1.0364476458581635,0.012932218094829123,7.646667590946549,-11.721961532639057,19.368629123585606,32.21413602778375,1.5134898838475246,268.7152796012174,88.56107088796607,99.78212127357793,23.69758374946305
302,2154.2422370758277,195.8912629960029,1,1,2,32.0,2128.467218154802,429.5265883931615,2154.242237075828,1.004568298829277,0.9808275824168025,1.0277379245646354,0.010219668889535618,14.459179919687557,-5.014950781717289,19.474130701404846,25.77501892102555,1.2109662155553549,213.338388091492,78.3648011209203,98.21964510582326,21.14615962694111
303,2151.6486824731132,204.31860579129386,4,1,5,32.0,2128.467218154802,429.5265883931615,2151.6486824731132,1.0043862175344744,0.9796507691131033,1.029220077428928,0.010472705196560805,16.945323028453345,-1.9860274274929566,18.9313504559463,23.1814643183111,1.0891154028863754,230.34021426758673,81.24747489978282,59.998054662864796,21.009771541570945
304,2204.7815897326714,237.2039758157036,0,0,0,32.0,2181.5549920669127,443.6847054085754,2204.781589732672,1.00001389162519,0.9770932537870192,1.024672695607964,0.011326096691215062,-70.7708658152842,-93.26204767974559,22.491181864461396,23.226597665758618,1.0646808240095105,205.15986600509376,80.19291658880574,69.4828070483464,20.838424382847283
305,2205.954763388239,247.73137550863194,1,1,2,32.0,2181.5549920669127,443.6847054085754,2205.954763388239,1.0031240300604007,0.977247456480131,1.028767999127293,0.010704289232519476,28.727294175553112,3.7368805985490496,24.990413577004063,24.39977132132617,1.118457770262698,201.58192152805134,82.79908763402395,67.24498228557107,21.461573354949834
306,2208.307795991811,248.80225785631794,1,1,2,33.0,2181.5549920669127,443.6847054085754,2208.307795991811,1.003035265384718,0.9793192051649297,1.0286113847593763,0.010249013563864127,-5.810299073740822,-29.869064964125812,24.05876589038499,26.752803924898217,1.2263181089719537,207.8098439673152,82.47594327351295,99.6678638988284,22.17417069498179
307,2210.2436001754904,304.27755371542895,1,1,2,33.0,2181.5549920669127,443.6847054085754,2210.2436001754904,1.0007646011893667,0.9754662264226842,1.023877346276428,0.01098155710291285,9.971603813104252,-17.49050548976365,27.4621093028679,28.688608108577682,1.3150531713801392,216.52475733401042,89.4000014263278,48.84197217916213,22.77372030179369
308,2205.7647852396058,238.68925889913928,1,1,2,33.0,2181.5549920669127,443.6847054085754,2205.7647852396058,1.0030191458009903,0.9779157028030997,1.0258233605015692,0.011104041532216995,14.76620840584539,-10.724310000392563,25.490518406237953,24.209793172693026,1.1097493879700677,205.61108792438975,77.08796266055253,91.70059238390832,20.65413391855433
309,2211.4198104968377,318.07798659316614,1,1,2,33.0,2181.5549920669127,443.6847054085754,2211.4198104968377,0.9999925766044443,0.9735435822672515,1.0238613273957529,0.011920431860389984,140.86243904132266,111.73556445508359,29.12687458623907,29.86481842992498,1.3689693149394129,225.67798794947853,90.76426225954248,56.48303290536442,23.14368488009862
310,2202.808733108247,230.98197910671396,1,1,2,32.0,2181.5549920669127,443.6847054085754,2202.808733108246,1.003710169560099,0.9788229054997896,1.0293925813399172,0.01057175990701334,67.95072255940795,45.66597986762304,22.284742691784913,21.25374104133425,0.9742473198531387,234.3521124861111,76.9836632949951,55.24965000198178,20.343462797907012
311,2216.8786871286766,340.26308493983856,1,1,2,32.0,2181.5549920669127,443.6847054085754,2216.8786871286766,0.9999312782373962,0.968930435643434,1.0259731692786678,0.011764031564695951,15.663668042673265,-18.412016813074587,34.07568485574785,35.32369506176383,1.6191980119784384,293.3168150915021,99.69450055656225,58.66336301830043,25.227946931311834
312,2209.296576355984,297.1461545263804,1,1,2,32.0,2181.5549920669127,443.6847054085754,2209.296576355984,1.0013131530142374,0.9760861989809095,1.025121237251003,0.011101194680830375,4.783407679879218,-21.104348432972444,25.887756112851662,27.741584289071398,1.2716426764373083,239.74455980967306,88.64655622775904,52.46036279074926,22.599737284943455
313,2202.664294085891,235.12708358728122,1,5,6,33.0,2181.5549920669127,443.6847054085754,2202.664294085891,1.0034482707670227,0.9787916139336491,1.0295086365182955,0.010696103817312149,11.556221709407112,-9.99388212781841,21.55010383722552,21.10930201897827,0.9676263993225436,232.88334372237438,78.51282401766423,55.258210602880396,20.65026254518494
314,2208.5822608768185,249.23398559560937,1,1,2,32.0,2181.5549920669127,443.6847054085754,2208.5822608768185,1.0027162389936144,0.9778628094385375,1.0284263114774144,0.010495166649563332,15.146302958676301,-9.736036004120365,24.882338962796666,27.027268809905763,1.2388992671827537,188.41721152564065,87.34172770650318,94.19929085054527,22.93794806970368
315,2203.824806119651,239.21191495074194,1,1,2,32.0,2181.5549920669127,443.6847054085754,2203.824806119651,1.0022770477384408,0.9776377466950186,1.028593767754576,0.010205112255666001,118.40084046274569,95.82007313014401,22.58076733260168,22.269814052738184,1.0208229512307028,239.43144953608714,79.98098594158917,58.170793044912394,20.91685898686641
316,2206.4752401874493,254.51495991582956,1,1,2,33.0,2181.5549920669127,443.6847054085754,2206.4752401874493,1.0034622736686238,0.9792963377292454,1.0292571624705331,0.010329237067987723,-17.815896913364924,-43.78553421621908,25.969637302854153,24.9202481205366,1.1423158348589657,220.52686463827905,81.06792121678404,98.78651295323384,21.880865311363635
317,2216.8786871286766,340.26308493983856,1,1,2,32.0,2181.5549920669127,443.6847054085754,2216.8786871286766,0.9999312782373962,0.968930435643434,1.0259731692786678,0.011764031564695951,15.663668042673265,-18.412016813074587,34.07568485574785,35.32369506176383,1.6191980119784384,293.3168150915021,99.69450055656225,58.66336301830043,25.227946931311834
318,2216.8786871286766,340.26308493983856,1,1,2,32.0,2181.5549920669127,443.6847054085754,2216.8786871286766,0.9999312782373962,0.968930435643434,1.0259731692786678,0.011764031564695951,15.663668042673265,-18.412016813074587,34.07568485574785,35.32369506176383,1.6191980119784384,293.3168150915021,99.69450055656225,58.66336301830043,25.227946931311834
319,2203.169328724793,224.9761454722301,1,1,2,33.0,2181.5549920669127,443.6847054085754,2203.169328724793,1.0040400387720139,0.9798342297915811,1.0292117282533852,0.010712226964045257,8.932575243276546,-10.227639718201004,19.16021496147755,21.614336657880358,0.9907766128509037,242.47925793761138,74.25060367907963,87.99998158899395,20.183607358705476
320,2209.522389826975,254.2555402952803,1,1,2,32.0,2181.5549920669127,443.6847054085754,2209.5223898269746,1.0031191607366026,0.9758822949684546,1.0288442597677339,0.010913582339615993,43.86768015508193,15.970615680633784,27.897064474448143,27.96739776006234,1.281993709155351,233.21465382858463,86.02784074079511,98.32804715954786,22.814765679826177
321,2208.5234312817724,286.6023077888939,1,1,2,33.0,2181.5549920669127,443.6847054085754,2208.5234312817724,1.0017373718631266,0.9749150372773607,1.027865914041162,0.010910622831624955,12.926653702377536,-14.894966162250512,27.821619864628047,26.9684392148597,1.236202585446103,214.99897601784417,89.4884679632271,52.75690983334971,22.79125301028786
322,2209.296576355984,297.1461545263804,1,1,2,32.0,2181.5549920669127,443.6847054085754,2209.296576355984,1.0013131530142374,0.9760861989809095,1.025121237251003,0.011101194680830375,4.783407679879218,-21.104348432972444,25.887756112851662,27.741584289071398,1.2716426764373083,239.74455980967306,88.64655622775904,52.46036279074926,22.599737284943455
323,2276.4924978452195,262.03920600875506,1,1,2,33.0,2251.4734443599014,458.329674379538,2276.4924978452195,1.0019454555351477,0.9756004834865988,1.0234602667931982,0.011122954897951003,98.2568315142027,78.74413486638878,19.512696647813925,25.01905348531818,1.1112302278311414,212.96885510742845,83.13878755639716,66.48284254482829,21.363162555071476
324,2277.636790284305,240.3413385703926,1,1,2,32.0,2251.4734443599014,458.329674379538,2277.6367902843044,1.0023971856813707,0.9751628345539397,1.0232890625242013,0.01118378283072755,47.08792213816548,27.165215772321545,19.922706365843936,26.16334592440353,1.162054386648199,197.36045919104166,81.07032084511543,99.62359053681847,21.58586165847946
325,2273.1879761363907,228.26612397663055,13,7,20,32.0,2251.4734443599014,458.329674379538,2273.1879761363907,1.0025815171237715,0.9764377961805428,1.0244538841115367,0.010982710930639357,1.8676177082457457,-16.347265296783462,18.214883005029208,21.714531776489366,0.9644587117332336,212.67236477986202,74.13559158607089,57.20185602111467,19.539572950814105
326,2277.583979384131,244.20026482591965,1,1,2,33.0,2251.4734443599014,458.329674379538,2277.5839793841315,1.0015565071550605,0.9745493823583209,1.0178374911872479,0.01090319944263997,-124.16691012841592,-148.64097274031036,24.47406261189444,26.110535024229648,1.1597087715885954,211.96894678201974,76.4787550302195,98.17663657783811,20.764535734095016
327,2279.59083720324,301.7214844643465,1,1,2,33.0,2251.4734443599014,458.329674379538,2279.59083720324,0.9999123949861334,0.9700641011660825,1.017737351291008,0.012972293762158105,-16.346893431702995,-41.821233327400705,25.47433989569771,28.11739284333862,1.2488440809184163,215.05052703421984,84.80713515595885,50.670754092310766,21.882096294676874
328,2280.9923257855066,264.1140603207965,1,1,2,32.0,2251.4734443599014,458.329674379538,2280.9923257855066,1.0019786780466244,0.974488026930335,1.0232003804163898,0.01109223527817201,29.165437776420873,6.562630091305039,22.602807685115835,29.518881425605286,1.3110916986186159,212.16442583541325,87.65586111277231,99.94037351684962,22.799122846569624
329,2277.8281367363747,266.7811128701003,1,1,2,33.0,2251.4734443599014,458.329674379538,2277.8281367363743,1.0021573554076932,0.9747721284406854,1.0332736052097276,0.012778770918543722,-22.0492773252941,-44.91223242502886,22.862955099734762,26.354692376473395,1.170553107898907,199.78374379914962,86.91839189139607,59.11781431304682,22.147306418638664
330,2273.1532724073645,223.25146592625987,11,7,18,32.0,2251.4734443599014,458.329674379538,2273.153272407364,1.002951387294478,0.976826488161234,1.024809056810356,0.01089855279486606,8.15822915483497,-9.68650098593281,17.84473014076778,21.67982804746316,0.9629173331700913,211.11713468704406,73.01225890962465,67.11028300197492,19.31342895837484
331,2275.7336412424147,235.3689937036048,0,0,0,32.0,2251.4734443599014,458.329674379538,2275.7336412424147,0.9988888628147422,0.9740148060428829,1.0191474970350074,0.011925991682713433,12.397994007735633,-7.457865411244143,19.855859418979776,24.260196882513355,1.07752533982965,195.01209167554836,78.15515102914456,87.7224832434548,20.50275971984131
332,2277.583979384131,244.20026482591965,1,1,2,33.0,2251.4734443599014,458.329674379538,2277.5839793841315,1.0015565071550605,0.9745493823583209,1.0178374911872479,0.01090319944263997,-124.16691012841592,-148.64097274031036,24.47406261189444,26.110535024229648,1.1597087715885954,211.96894678201974,76.4787550302195,98.17663657783811,20.764535734095016
333,2283.1009686057464,288.0065013969638,1,1,2,33.0,2251.4734443599014,458.329674379538,2283.1009686057464,1.0001957309194784,0.9688206192366792,1.0221458696958785,0.012435605043554768,16.973216697200712,-10.12190299673108,27.095119693931792,31.627524245845052,1.404747825255244,268.41603130848137,90.71022315501837,99.86420456492604,23.470539263009726
334,2276.4941678147243,258.91410489092345,1,1,2,33.0,2251.4734443599014,458.329674379538,2276.4941678147243,1.0017989993702763,0.9752989556830925,1.0234238805437603,0.011255501823078518,-93.32088738856811,-114.2757217888354,20.954834400267288,25.020723454822928,1.1113044001252421,195.4093357522863,82.41430791599298,60.55242550941596,21.25044376849819
335,2279.717973910527,276.7443482819728,1,1,2,33.0,2251.4734443599014,458.329674379538,2279.717973910527,1.001181018868661,0.9745915327222502,1.0222094643685367,0.010897914354716355,30.308189305730394,8.820916740116388,21.487272565614006,28.24452955062543,1.2544909033406526,227.54457003154508,84.46590339514051,97.32587769750008,22.077012089501185
336,2274.842659374687,234.85382869161992,12,1,13,32.0,2251.4734443599014,458.329674379538,2274.842659374687,1.0009056755762342,0.9760958513069424,1.0239504518845663,0.010259614350121437,2.5783221738948043,-14.942948501050324,17.52127067494513,23.369215014785823,1.0379520608305348,222.7235164112189,78.34936032553064,69.43728396421062,20.366859791048952
337,2281.530073168421,271.8936321632792,1,1,2,32.0,2251.4734443599014,458.329674379538,2281.530073168421,1.0014548023066594,0.9712548474296862,1.0228848266942732,0.011594432892026536,14.428605590364526,-10.151791937602866,24.580397527967392,30.05662880851969,1.3349759413691353,266.2021624195051,87.91140125729108,99.7287929295831,22.986115669032717
338,2277.6367902843044,240.3413385703926,1,1,2,32.0,2251.4734443599014,458.329674379538,2277.6367902843044,1.0023971856813707,0.9751628345539397,1.0232890625242013,0.01118378283072755,47.08792213816548,27.165215772321545,19.922706365843936,26.163345924403075,1.1620543866481787,197.36045919104166,81.07032084511543,99.62359053681847,21.58586165847946
339,2278.045899288041,257.90498547859386,1,1,2,33.0,2251.4734443599014,458.329674379538,2278.045899288041,0.9997597087429844,0.9728912162416316,1.0170977399226373,0.01199778106462089,18.990729099003147,-3.8740630097912856,22.864792108794433,26.57245492813945,1.1802251096811873,208.63528517650215,78.81737349713312,93.16528765799733,20.754373884072283
340,2293.3180551803043,303.9088953472706,1,1,2,32.0,2265.3967745157515,460.03490813651,2293.3180551803043,1.000894013330066,0.9761196625056301,1.0230625784679634,0.011254743530149103,-3.125515494396211,-28.024433074406005,24.898917580009794,27.921280664552796,1.2325117162101202,229.61375340685407,91.22212553902769,59.265819599579906,23.352277574605797
341,2291.5083304261184,276.8644248725314,1,1,2,33.0,2265.3967745157515,460.03490813651,2291.508330426119,1.0019333871332377,0.9784367925098382,1.0257157400599217,0.010718914454802594,42.19985931057414,17.39896569127518,24.80089361929896,26.11155591036686,1.152626162626564,208.8636274332774,83.76755924201875,99.9352774196215,22.192009367180315
342,2289.936536462049,245.13769352617746,1,1,2,32.0,2265.3967745157515,460.03490813651,2289.936536462049,1.0026864747255841,0.9799042729165519,1.0256847260954554,0.011010743212277229,22.841853550374964,3.4942037336633405,19.347649816711623,24.539761946297403,1.0832434398403783,186.60057686574197,81.985411021787,99.93246503313269,21.88844635441393
343,2290.332096140336,291.12780877232166,1,1,2,33.0,2265.3967745157515,460.03490813651,2290.3320961403356,0.9991271924897073,0.9720886800086801,1.023926108422873,0.01453451573198914,13.61394045121699,-9.776947921914228,23.39088837313122,24.935321624584503,1.1007043845515605,240.28320160488695,85.76265026337782,60.07080040122174,21.91900824196365
344,2287.9958545830423,248.92294666580028,1,1,2,32.0,2265.3967745157515,460.03490813651,2287.9958545830423,1.0009724927490675,0.9793982771955003,1.0253501735490518,0.010169146314428272,14.052724190787075,-4.235499067756052,18.288223258543127,22.599080067290743,0.9975771273940078,201.67386012795677,81.14174251147433,69.21067520373208,21.124777681286748
345,2294.9718057023674,327.68873804541283,1,1,2,33.0,2265.3967745157515,460.03490813651,2294.9718057023674,0.9983586500690317,0.9642864057621441,1.019647514759455,0.013616060317639955,25.812470916568884,0.5710424799099769,25.241428436658907,29.575031186615888,1.3055121963320448,225.86119824626175,92.53071016280946,61.030613756758775,23.590078735336323
346,2292.8465702337226,301.94751481452965,1,1,2,32.0,2265.3967745157515,460.03490813651,2292.846570233722,1.001240997288884,0.975711527236903,1.023743591620051,0.011335861498110675,85.16345516035273,59.30834453617672,25.855110624176007,27.44979571797103,1.2116992496309467,236.97969854689637,91.7833469263148,56.45825371835302,23.2307888545284
347,2293.3506555160734,292.69363154342653,1,1,2,33.0,2265.3967745157515,460.03490813651,2293.3506555160734,1.0005614206290039,0.9746946008406621,1.0211036548869366,0.011709716708216652,22.806337634536334,-1.7803636161128225,24.586701250649156,27.95388100032187,1.2339507725439072,251.5090132711635,77.8047616517223,90.36580531667684,20.70197736192828
348,2293.3180551803043,303.9088953472706,1,1,2,32.0,2265.3967745157515,460.03490813651,2293.3180551803043,1.000894013330066,0.9761196625056301,1.0230625784679634,0.011254743530149103,-3.125515494396211,-28.024433074406005,24.898917580009794,27.921280664552796,1.2325117162101202,229.61375340685407,91.22212553902769,59.265819599579906,23.352277574605797
349,2291.4175530090383,267.9746584435241,1,1,2,33.0,2265.3967745157515,460.03490813651,2291.417553009039,1.002057640664953,0.9785021034487709,1.0253315330853674,0.010825860758614662,13.02401462833123,-10.017043713067835,23.041058341399065,26.020778493286798,1.1486190315976312,216.52088899151596,82.83492390566829,92.13800326142557,21.739540925790305
350,2286.8572748991714,232.08825214852254,1,1,2,33.0,2265.3967745157515,460.03490813651,2286.857274899171,1.0029419588951638,0.96098889630144,1.0283807870545185,0.013306036190077817,14.613788663331604,-10.243485229470508,24.857273892802112,21.460500383419912,0.9473175129777115,190.75677047694518,78.08531345329534,62.45252619208007,20.5192469077782
351,2286.061026093928,232.63458252403007,11,6,17,32.0,2265.3967745157515,460.03490813651,2286.0610260939284,1.0032353050194038,0.9807035952741924,1.026198130076045,0.010791302024806408,-129.2363640080507,-147.2685366903886,18.032172682337887,20.66425157817639,0.9121691974949314,200.67760473842307,74.64147270569048,68.28262182771752,19.849370752720496
352,2286.8572748991714,232.08825214852254,1,1,2,33.0,2265.3967745157515,460.03490813651,2286.857274899171,1.0029419588951638,0.96098889630144,1.0283807870545185,0.013306036190077817,14.613788663331604,-10.243485229470508,24.857273892802112,21.460500383419912,0.9473175129777115,190.75677047694518,78.08531345329534,62.45252619208007,20.5192469077782
353,2286.651428614774,238.12349872522267,1,1,2,32.0,2265.3967745157515,460.03490813651,2286.6514286147735,1.002998371065295,0.9802693749291573,1.0260448514567815,0.01077676297827182,23.463023564951015,4.354539082968216,19.1084844819828,21.254654099022446,0.938230968549243,196.81467280262638,76.76336136383395,66.93873758516506,20.28403134702099
354,2294.278740421526,322.6330498233115,1,1,2,33.0,2265.3967745157515,460.03490813651,2294.278740421526,0.9992515632508608,0.975461866426984,1.019165631061594,0.011823753757963398,-13.485162124548907,-41.727891823112884,28.242729698563977,28.88196590577445,1.2749186469530585,241.35443490578385,89.90204856464494,60.33860872644596,23.582714303338058
355,2291.1822741025353,265.66831128597715,1,1,2,32.0,2265.3967745157515,460.03490813651,2291.1822741025353,1.002193423633847,0.9780654281026694,1.0255911230316952,0.01089789070236912,-113.609110042698,-138.21386930961808,24.60475926692007,25.78549958678377,1.1382332612482706,216.68661385468008,83.24391877871074,84.25282106286195,21.76156135589223
356,2292.6267561982863,280.7255778268093,1,1,2,33.0,2265.3967745157515,460.03490813651,2292.626756198287,1.001931268228958,0.9737146925057488,1.0317410274448517,0.012803729181658879,18.497730541625998,-6.24618955347421,24.743920095100208,27.2299816825348,1.2019961354608817,210.20112972794766,85.97100052953809,82.89078239090276,22.254417063625514
357,2291.3342280097886,290.4061953442257,1,1,2,33.0,2265.3967745157515,460.03490813651,2291.334228009789,1.0011349545239934,0.9771466366211194,1.0241125979949355,0.010959772046315394,11.102119898765949,-12.864958677177043,23.967078575942992,25.937453494037072,1.1449408680111426,218.7970384558145,87.92832298273562,55.787327267997725,22.478821244802788
358,2256.614938981765,243.71326419335992,1,1,2,32.0,2230.2235900775404,456.1749083483004,2256.6149389817656,1.0028553011325665,0.9754614332922527,1.0266347461768233,0.011364831027877616,9.41625461568529,-13.805389235240057,23.221643850925346,26.391348904224742,1.1833499126115499,194.1700877120298,83.10906418331498,98.93163639768187,22.10063764635661
